STATION,NAME,DATE,TMAX,TMIN
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/27/2018,43,28
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/28/2018,58,41
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/29/2018,55,37
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/30/2018,40,28
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/31/2018,45,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/1/2019,57,38
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/2/2019,39,31
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/3/2019,42,31
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/4/2019,44,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/5/2019,45,39
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/6/2019,49,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/7/2019,32,23
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/8/2019,39,30
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/9/2019,44,33
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/10/2019,34,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/11/2019,30,19
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/12/2019,33,17
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/13/2019,33,21
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/14/2019,32,15
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/15/2019,35,15
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/16/2019,38,20
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/17/2019,31,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/18/2019,36,25
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/19/2019,35,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/20/2019,39,12
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/21/2019,12,2
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/22/2019,29,11
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/23/2019,39,25
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/24/2019,59,33
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/25/2019,39,25
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/26/2019,34,19
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/27/2019,46,21
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/28/2019,35,20
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/29/2019,40,18
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/30/2019,33,3
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/31/2019,16,0
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/1/2019,20,6
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/2/2019,33,11
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/3/2019,51,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/4/2019,62,25
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/5/2019,66,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/6/2019,45,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/7/2019,44,37
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/8/2019,55,30
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/9/2019,32,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/10/2019,35,19
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/11/2019,35,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/12/2019,34,23
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/13/2019,39,32
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/14/2019,45,31
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/15/2019,60,30
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/16/2019,44,28
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/17/2019,37,23
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/18/2019,42,24
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/19/2019,35,20
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/20/2019,31,24
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/21/2019,52,31
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/22/2019,43,31
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/23/2019,40,28
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/24/2019,46,35
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/25/2019,,
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/26/2019,35,24
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/27/2019,30,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/28/2019,36,25
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/1/2019,34,23
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/2/2019,42,30
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/3/2019,42,32
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/4/2019,38,25
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/5/2019,31,14
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/6/2019,25,16
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/7/2019,31,13
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/8/2019,39,13
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/9/2019,48,24
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/10/2019,39,33
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/11/2019,53,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/12/2019,43,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/13/2019,50,24
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/14/2019,58,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/15/2019,75,42
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/16/2019,55,35
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/17/2019,44,28
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/18/2019,45,24
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/19/2019,48,25
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/20/2019,53,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/21/2019,47,39
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/22/2019,49,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/23/2019,48,33
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/24/2019,60,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/25/2019,55,38
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/26/2019,49,30
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/27/2019,47,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/28/2019,56,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/29/2019,57,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/30/2019,72,43
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/31/2019,62,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/1/2019,46,30
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/2/2019,49,25
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/3/2019,66,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/4/2019,59,35
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/5/2019,41,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/6/2019,67,37
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/7/2019,67,39
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/8/2019,78,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/9/2019,55,43
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/10/2019,59,38
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/11/2019,54,38
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/12/2019,68,43
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/13/2019,79,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/14/2019,73,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/15/2019,70,45
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/16/2019,65,42
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/17/2019,63,47
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/18/2019,64,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/19/2019,79,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/20/2019,70,53
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/21/2019,65,51
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/22/2019,65,49
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/23/2019,79,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/24/2019,70,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/25/2019,67,46
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/26/2019,57,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/27/2019,59,46
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/28/2019,52,43
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/29/2019,60,33
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/30/2019,68,48
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/1/2019,56,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/2/2019,82,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/3/2019,58,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/4/2019,73,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/5/2019,58,53
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/6/2019,73,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/7/2019,78,51
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/8/2019,73,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/9/2019,61,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/10/2019,77,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/11/2019,71,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/12/2019,57,43
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/13/2019,48,43
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/14/2019,54,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/15/2019,73,42
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/16/2019,75,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/17/2019,79,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/18/2019,79,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/19/2019,85,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/20/2019,88,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/21/2019,73,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/22/2019,77,49
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/23/2019,76,57
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/24/2019,75,57
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/25/2019,75,53
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/26/2019,89,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/27/2019,83,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/28/2019,72,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/29/2019,71,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/30/2019,73,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/31/2019,82,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/1/2019,83,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/2/2019,84,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/3/2019,72,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/4/2019,74,48
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/5/2019,85,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/6/2019,86,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/7/2019,83,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/8/2019,83,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/9/2019,80,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/10/2019,73,57
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/11/2019,79,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/12/2019,77,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/13/2019,69,57
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/14/2019,78,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/15/2019,84,53
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/16/2019,83,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/17/2019,79,68
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/18/2019,78,69
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/19/2019,73,68
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/20/2019,81,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/21/2019,81,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/22/2019,83,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/23/2019,87,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/24/2019,87,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/25/2019,90,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/26/2019,91,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/27/2019,91,69
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/28/2019,92,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/29/2019,94,72
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/30/2019,86,69
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/1/2019,87,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/2/2019,89,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/3/2019,90,74
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/4/2019,93,71
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/5/2019,87,73
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/6/2019,93,75
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/7/2019,88,72
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/8/2019,79,68
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/9/2019,90,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/10/2019,91,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/11/2019,89,73
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/12/2019,90,71
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/13/2019,88,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/14/2019,92,71
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/15/2019,89,64
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/16/2019,93,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/17/2019,96,74
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/18/2019,81,74
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/19/2019,94,73
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/20/2019,99,80
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/21/2019,100,79
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/22/2019,92,72
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/23/2019,77,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/24/2019,85,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/25/2019,86,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/26/2019,90,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/27/2019,90,68
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/28/2019,92,71
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/29/2019,94,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/30/2019,96,75
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/31/2019,90,71
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/1/2019,89,69
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/2/2019,88,71
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/3/2019,90,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/4/2019,90,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/5/2019,86,68
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/6/2019,84,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/7/2019,87,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/8/2019,88,68
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/9/2019,85,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/10/2019,83,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/11/2019,82,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/12/2019,88,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/13/2019,82,73
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/14/2019,82,72
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/15/2019,87,69
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/16/2019,85,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/17/2019,90,74
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/18/2019,94,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/19/2019,95,71
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/20/2019,91,71
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/21/2019,88,74
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/22/2019,92,72
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/23/2019,77,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/24/2019,77,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/25/2019,78,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/26/2019,76,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/27/2019,78,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/28/2019,80,64
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/29/2019,84,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/30/2019,89,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/31/2019,82,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/1/2019,79,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/2/2019,82,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/3/2019,84,64
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/4/2019,90,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/5/2019,75,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/6/2019,68,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/7/2019,79,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/8/2019,80,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/9/2019,81,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/10/2019,81,64
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/11/2019,90,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/12/2019,81,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/13/2019,72,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/14/2019,76,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/15/2019,84,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/16/2019,79,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/17/2019,79,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/18/2019,73,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/19/2019,73,46
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/20/2019,80,46
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/21/2019,86,53
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/22/2019,90,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/23/2019,93,69
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/24/2019,78,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/25/2019,81,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/26/2019,83,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/27/2019,78,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/28/2019,85,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/29/2019,82,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/30/2019,71,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/1/2019,84,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/2/2019,94,64
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/3/2019,64,53
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/4/2019,65,48
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/5/2019,62,38
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/6/2019,71,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/7/2019,77,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/8/2019,65,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/9/2019,59,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/10/2019,73,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/11/2019,67,53
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/12/2019,72,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/13/2019,69,46
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/14/2019,75,53
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/15/2019,67,43
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/16/2019,67,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/17/2019,59,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/18/2019,59,42
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/19/2019,65,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/20/2019,56,40
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/21/2019,70,48
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/22/2019,66,49
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/23/2019,68,46
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/24/2019,70,40
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/25/2019,68,42
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/26/2019,64,46
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/27/2019,67,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/28/2019,63,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/29/2019,61,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/30/2019,66,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/31/2019,75,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/1/2019,63,39
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/3/2019,55,35
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/4/2019,58,32
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/5/2019,61,39
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/6/2019,57,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/7/2019,55,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/8/2019,41,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/9/2019,42,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/10/2019,51,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/11/2019,63,37
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/12/2019,51,25
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/13/2019,35,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/14/2019,43,21
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/15/2019,54,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/16/2019,42,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/17/2019,42,25
