,Year,Month,Region,Min_Temp,Max_Temp,Precipitation,Malaria_Cases,Literacy_Rate
437,2006,6,Bhadrak,26.0,34.300000000000004,254,69.0,83.25
438,2006,7,Bhadrak,25.8,31.6,417,71.0,83.25
439,2006,8,Bhadrak,25.700000000000003,31.200000000000003,625,45.0,83.25
440,2006,9,Bhadrak,26.0,31.9,416,58.0,83.25
441,2006,10,Bhadrak,24.0,31.1,122,83.0,83.25
442,2006,11,Bhadrak,18.8,29.6,13,77.0,83.25
443,2006,12,Bhadrak,15.6,28.200000000000003,0,54.0,83.25
444,2007,1,Bhadrak,14.7,27.3,0,24.0,83.25
445,2007,2,Bhadrak,17.400000000000002,30.1,94,32.0,83.25
446,2007,3,Bhadrak,20.9,33.7,7,70.0,83.25
447,2007,4,Bhadrak,24.9,37.0,51,70.0,83.25
448,2007,5,Bhadrak,26.4,36.9,112,86.0,83.25
449,2007,6,Bhadrak,26.1,34.4,205,57.0,83.25
450,2007,7,Bhadrak,25.9,31.700000000000003,312,76.0,83.25
451,2007,8,Bhadrak,26.4,31.9,446,103.0,83.25
452,2007,9,Bhadrak,25.8,31.700000000000003,550,74.0,83.25
453,2007,10,Bhadrak,23.5,30.6,102,96.0,83.25
454,2007,11,Bhadrak,18.5,29.3,20,43.0,83.25
455,2007,12,Bhadrak,14.9,27.6,0,33.0,83.25
456,2008,1,Bhadrak,14.9,27.5,43,24.0,83.25
457,2008,2,Bhadrak,16.1,28.8,46,26.0,83.25
458,2008,3,Bhadrak,21.8,34.7,9,12.0,83.25
459,2008,4,Bhadrak,24.8,36.9,71,39.0,83.25
460,2008,5,Bhadrak,26.5,37.0,152,43.0,83.25
461,2008,6,Bhadrak,24.8,33.1,489,70.0,83.25
462,2008,7,Bhadrak,25.4,31.1,243,105.0,83.25
463,2008,8,Bhadrak,26.0,31.5,367,75.0,83.25
464,2008,9,Bhadrak,25.700000000000003,31.700000000000003,505,68.0,83.25
465,2008,10,Bhadrak,23.5,30.6,71,61.0,83.25
466,2008,11,Bhadrak,18.8,29.6,4,60.0,83.25
467,2008,12,Bhadrak,16.0,28.6,0,96.0,83.25
468,2009,1,Bhadrak,16.400000000000002,29.0,0,78.0,83.25
469,2009,2,Bhadrak,19.200000000000003,31.9,0,47.0,83.25
470,2009,3,Bhadrak,22.200000000000003,35.0,9,51.0,83.25
471,2009,4,Bhadrak,26.200000000000003,38.2,0,55.0,83.25
472,2009,5,Bhadrak,26.5,37.0,140,71.0,83.25
473,2009,6,Bhadrak,27.5,35.9,101,73.0,83.25
474,2009,7,Bhadrak,26.0,31.700000000000003,419,74.0,83.25
475,2009,8,Bhadrak,26.5,32.0,362,71.0,83.25
476,2009,9,Bhadrak,26.3,32.2,280,63.0,83.25
477,2009,10,Bhadrak,23.3,30.4,120,59.0,83.25
478,2009,11,Bhadrak,19.1,29.9,50,80.0,83.25
479,2009,12,Bhadrak,15.2,27.8,0,108.0,83.25
480,2010,1,Bhadrak,13.8,26.4,5,52.0,83.25
481,2010,2,Bhadrak,18.3,31.0,5,36.0,83.25
482,2010,3,Bhadrak,23.200000000000003,36.0,6,37.0,83.25
483,2010,4,Bhadrak,26.5,38.6,4,67.0,83.25
484,2010,5,Bhadrak,26.700000000000003,37.2,266,48.0,83.25
485,2010,6,Bhadrak,26.700000000000003,35.0,261,60.0,83.25
486,2010,7,Bhadrak,26.5,32.2,253,83.0,83.25
487,2010,8,Bhadrak,26.700000000000003,32.2,300,59.0,83.25
488,2010,9,Bhadrak,26.0,31.9,357,52.0,83.25
489,2010,10,Bhadrak,23.9,31.0,183,42.0,83.25
490,2010,11,Bhadrak,19.8,30.6,38,48.0,83.25
491,2010,12,Bhadrak,14.4,27.0,41,71.0,83.25
492,2011,1,Bhadrak,13.9,26.5,0,70.0,83.25
493,2011,2,Bhadrak,17.7,30.4,46,19.0,83.25
494,2011,3,Bhadrak,21.8,34.6,8,39.0,83.25
495,2011,4,Bhadrak,24.1,36.2,46,44.0,83.25
496,2011,5,Bhadrak,26.200000000000003,36.7,179,45.0,83.25
497,2011,6,Bhadrak,25.8,34.1,339,50.0,83.25
498,2011,7,Bhadrak,26.200000000000003,31.9,322,113.0,83.25
499,2011,8,Bhadrak,26.0,31.5,463,116.0,83.25
500,2011,9,Bhadrak,25.6,31.6,360,72.0,83.25
501,2011,10,Bhadrak,23.8,31.0,37,43.0,83.25
502,2011,11,Bhadrak,18.6,29.4,0,96.0,83.25
503,2011,12,Bhadrak,14.8,27.5,0,54.0,83.25
504,2012,1,Bhadrak,13.7,26.3,48,21.0,83.25
505,2012,2,Bhadrak,17.0,29.8,4,19.0,83.25
506,2012,3,Bhadrak,22.0,34.800000000000004,0,33.0,83.25
507,2012,4,Bhadrak,24.3,36.4,124,26.0,83.25
508,2012,5,Bhadrak,27.1,37.6,35,31.0,83.25
509,2012,6,Bhadrak,27.200000000000003,35.6,215,18.0,83.25
510,2012,7,Bhadrak,25.700000000000003,31.4,396,53.0,83.25
511,2012,8,Bhadrak,26.0,31.5,265,37.0,83.25
512,2012,9,Bhadrak,25.5,31.5,219,41.0,83.25
513,2012,10,Bhadrak,22.1,30.3,97,21.0,83.25
514,2012,11,Bhadrak,17.8,28.6,120,26.0,83.25
515,2012,12,Bhadrak,14.6,27.200000000000003,8,24.0,83.25
516,2013,1,Bhadrak,14.0,26.6,5,11.0,83.25
517,2013,2,Bhadrak,16.8,29.5,7,17.0,83.25
518,2013,3,Bhadrak,21.4,34.300000000000004,2,21.0,83.25
519,2013,4,Bhadrak,24.4,36.2,68,24.0,83.25
520,2013,5,Bhadrak,26.5,35.5,98,24.0,83.25
521,2013,6,Bhadrak,25.4,34.300000000000004,326,20.0,83.25
522,2013,7,Bhadrak,25.6,31.9,292,37.0,83.25
523,2013,8,Bhadrak,25.5,31.3,276,32.0,83.25
524,2013,9,Bhadrak,25.5,31.700000000000003,349,34.0,83.25
525,2013,10,Bhadrak,23.0,29.1,293,34.0,83.25
526,2013,11,Bhadrak,16.2,28.3,1,19.0,83.25
527,2013,12,Bhadrak,14.1,25.8,0,19.0,83.25
528,2003,1,Bolangir,14.3,28.5,5,729.0,65.5
529,2003,2,Bolangir,17.5,31.6,19,880.0,65.5
530,2003,3,Bolangir,20.4,35.2,42,923.0,65.5
531,2003,4,Bolangir,26.5,40.2,6,830.0,65.5
532,2003,5,Bolangir,30.200000000000003,42.900000000000006,6,724.0,65.5
533,2003,6,Bolangir,29.700000000000003,39.5,174,1262.0,65.5
534,2003,7,Bolangir,24.9,30.8,489,1921.0,65.5
535,2003,8,Bolangir,24.700000000000003,30.5,391,1740.0,65.5
536,2003,9,Bolangir,23.8,30.6,234,1562.0,65.5
537,2003,10,Bolangir,21.8,31.0,188,1091.0,65.5
538,2003,11,Bolangir,16.6,29.200000000000003,1,1535.0,65.5
539,2003,12,Bolangir,14.5,27.700000000000003,22,1842.0,65.5
540,2004,1,Bolangir,13.2,27.5,44,1211.0,65.5
541,2004,2,Bolangir,15.6,29.700000000000003,9,1101.0,65.5
542,2004,3,Bolangir,21.6,36.4,1,816.0,65.5
543,2004,4,Bolangir,25.6,39.400000000000006,34,661.0,65.5
544,2004,5,Bolangir,29.8,42.6,18,725.0,65.5
545,2004,6,Bolangir,27.5,37.2,202,937.0,65.5
546,2004,7,Bolangir,24.8,30.8,347,1482.0,65.5
547,2004,8,Bolangir,24.9,30.700000000000003,337,1694.0,65.5
548,2004,9,Bolangir,24.9,31.6,183,1089.0,65.5
549,2004,10,Bolangir,21.4,30.700000000000003,84,1162.0,65.5
550,2004,11,Bolangir,16.2,28.8,1,970.0,65.5
551,2004,12,Bolangir,13.4,27.9,0,1337.0,65.5
552,2005,1,Bolangir,14.3,28.6,24,633.0,65.5
553,2005,2,Bolangir,18.3,32.5,15,653.0,65.5
554,2005,3,Bolangir,21.9,36.7,23,825.0,65.5
555,2005,4,Bolangir,25.8,39.6,16,597.0,65.5
556,2005,5,Bolangir,29.8,42.5,37,482.0,65.5
557,2005,6,Bolangir,30.6,40.400000000000006,166,604.0,65.5
558,2005,7,Bolangir,25.1,31.1,353,818.0,65.5
559,2005,8,Bolangir,25.4,31.200000000000003,268,1688.0,65.5
560,2005,9,Bolangir,24.1,31.9,455,1672.0,65.5
561,2005,10,Bolangir,22.3,31.5,122,1383.0,65.5
562,2005,11,Bolangir,15.4,28.0,1,1930.0,65.5
563,2005,12,Bolangir,12.4,27.0,1,958.0,65.5
564,2006,1,Bolangir,13.8,28.1,0,602.0,65.5
565,2006,2,Bolangir,18.8,32.9,0,657.0,65.5
566,2006,3,Bolangir,20.200000000000003,34.9,42,633.0,65.5
567,2006,4,Bolangir,25.0,38.7,38,552.0,65.5
568,2006,5,Bolangir,27.5,40.3,53,448.0,65.5
569,2006,6,Bolangir,27.6,37.3,192,951.0,65.5
570,2006,7,Bolangir,25.4,31.4,532,1445.0,65.5
571,2006,8,Bolangir,24.6,30.4,477,1329.0,65.5
572,2006,9,Bolangir,24.5,31.3,345,1112.0,65.5
573,2006,10,Bolangir,23.0,32.2,15,1049.0,65.5
574,2006,11,Bolangir,17.400000000000002,30.0,14,1413.0,65.5
575,2006,12,Bolangir,14.6,29.200000000000003,0,1283.0,65.5
576,2007,1,Bolangir,14.7,29.0,0,674.0,65.5
577,2007,2,Bolangir,17.2,31.4,46,632.0,65.5
578,2007,3,Bolangir,20.8,35.5,3,578.0,65.5
579,2007,4,Bolangir,25.8,39.6,14,501.0,65.5
580,2007,5,Bolangir,28.6,41.400000000000006,24,537.0,65.5
581,2007,6,Bolangir,28.0,37.7,215,775.0,65.5
582,2007,7,Bolangir,25.8,31.700000000000003,273,1510.0,65.5
583,2007,8,Bolangir,25.200000000000003,31.0,400,1461.0,65.5
584,2007,9,Bolangir,24.1,30.8,354,1154.0,65.5
585,2007,10,Bolangir,21.9,31.1,46,886.0,65.5
586,2007,11,Bolangir,16.6,29.200000000000003,2,755.0,65.5
587,2007,12,Bolangir,14.2,28.700000000000003,2,597.0,65.5
588,2008,1,Bolangir,14.4,28.700000000000003,25,573.0,65.5
589,2008,2,Bolangir,15.6,29.8,25,472.0,65.5
590,2008,3,Bolangir,21.0,35.7,12,512.0,65.5
591,2008,4,Bolangir,25.3,39.0,20,472.0,65.5
592,2008,5,Bolangir,29.700000000000003,42.5,38,485.0,65.5
593,2008,6,Bolangir,26.6,36.3,372,628.0,65.5
594,2008,7,Bolangir,25.1,31.1,374,1420.0,65.5
595,2008,8,Bolangir,24.8,30.6,335,1379.0,65.5
596,2008,9,Bolangir,24.1,30.8,375,998.0,65.5
597,2008,10,Bolangir,22.700000000000003,31.9,10,859.0,65.5
598,2008,11,Bolangir,17.3,29.9,1,1088.0,65.5
599,2008,12,Bolangir,15.2,29.8,0,1613.0,65.5
600,2009,1,Bolangir,16.3,30.6,1,768.0,65.5
601,2009,2,Bolangir,19.3,33.4,0,799.0,65.5
602,2009,3,Bolangir,21.8,36.6,7,813.0,65.5
603,2009,4,Bolangir,26.8,40.5,1,591.0,65.5
604,2009,5,Bolangir,28.9,41.6,52,646.0,65.5
605,2009,6,Bolangir,30.0,39.7,89,712.0,65.5
606,2009,7,Bolangir,24.9,30.9,546,1048.0,65.5
607,2009,8,Bolangir,25.6,31.4,301,1497.0,65.5
608,2009,9,Bolangir,25.3,32.1,213,1909.0,65.5
609,2009,10,Bolangir,21.6,30.9,44,1423.0,65.5
610,2009,11,Bolangir,17.1,29.700000000000003,5,909.0,65.5
611,2009,12,Bolangir,14.0,28.6,0,749.0,65.5
612,2010,1,Bolangir,13.3,27.6,18,507.0,65.5
613,2010,2,Bolangir,18.0,32.2,4,613.0,65.5
614,2010,3,Bolangir,23.3,38.0,12,628.0,65.5
615,2010,4,Bolangir,28.200000000000003,42.0,12,625.0,65.5
616,2010,5,Bolangir,29.4,42.2,59,555.0,65.5
617,2010,6,Bolangir,28.9,38.7,212,738.0,65.5
618,2010,7,Bolangir,25.3,31.200000000000003,444,1181.0,65.5
619,2010,8,Bolangir,25.3,31.1,387,1789.0,65.5
620,2010,9,Bolangir,24.8,31.6,387,1143.0,65.5
621,2010,10,Bolangir,22.700000000000003,31.9,84,817.0,65.5
622,2010,11,Bolangir,18.6,31.200000000000003,17,676.0,65.5
623,2010,12,Bolangir,13.1,27.6,20,553.0,65.5
624,2011,1,Bolangir,12.9,27.200000000000003,0,728.0,65.5
625,2011,2,Bolangir,16.8,31.0,20,363.0,65.5
626,2011,3,Bolangir,21.6,36.4,1,392.0,65.5
627,2011,4,Bolangir,23.4,37.2,26,369.0,65.5
628,2011,5,Bolangir,29.4,42.2,64,322.0,65.5
629,2011,6,Bolangir,27.0,36.8,205,389.0,65.5
630,2011,7,Bolangir,25.6,31.6,352,612.0,65.5
631,2011,8,Bolangir,24.9,30.700000000000003,378,951.0,65.5
632,2011,9,Bolangir,24.200000000000003,30.9,361,725.0,65.5
633,2011,10,Bolangir,22.6,31.9,12,676.0,65.5
634,2011,11,Bolangir,16.900000000000002,29.5,0,704.0,65.5
635,2011,12,Bolangir,14.0,28.6,0,513.0,65.5
636,2012,1,Bolangir,14.1,28.3,40,409.0,65.5
637,2012,2,Bolangir,17.5,31.700000000000003,0,400.0,65.5
638,2012,3,Bolangir,21.5,36.2,1,286.0,65.5
639,2012,4,Bolangir,26.4,40.1,48,289.0,65.5
640,2012,5,Bolangir,30.200000000000003,42.900000000000006,21,182.0,65.5
641,2012,6,Bolangir,30.5,40.2,173,146.0,65.5
642,2012,7,Bolangir,25.3,31.200000000000003,596,429.0,65.5
643,2012,8,Bolangir,24.8,30.700000000000003,420,542.0,65.5
644,2012,9,Bolangir,24.4,31.200000000000003,296,547.0,65.5
645,2012,10,Bolangir,21.3,32.4,25,448.0,65.5
646,2012,11,Bolangir,16.400000000000002,29.0,18,483.0,65.5
647,2012,12,Bolangir,14.1,28.700000000000003,0,451.0,65.5
648,2013,1,Bolangir,14.5,28.8,1,318.0,65.5
649,2013,2,Bolangir,17.1,31.200000000000003,5,292.0,65.5
650,2013,3,Bolangir,21.3,36.0,3,299.0,65.5
651,2013,4,Bolangir,25.4,39.0,39,361.0,65.5
652,2013,5,Bolangir,30.5,41.6,24,408.0,65.5
653,2013,6,Bolangir,25.9,36.0,375,392.0,65.5
654,2013,7,Bolangir,24.5,30.8,351,902.0,65.5
655,2013,8,Bolangir,24.4,30.8,228,971.0,65.5
656,2013,9,Bolangir,24.9,31.700000000000003,256,887.0,65.5
657,2013,10,Bolangir,22.9,30.700000000000003,157,703.0,65.5
658,2013,11,Bolangir,15.1,30.200000000000003,1,611.0,65.5
659,2013,12,Bolangir,13.9,28.0,0,608.0,65.5
660,2003,1,Boudh,13.1,27.0,5,187.0,72.51
661,2003,2,Boudh,16.5,30.200000000000003,24,125.0,72.51
662,2003,3,Boudh,19.9,34.1,44,200.0,72.51
663,2003,4,Boudh,25.8,39.0,4,162.0,72.51
664,2003,5,Boudh,28.8,41.2,9,121.0,72.51
665,2003,6,Boudh,28.200000000000003,37.6,221,116.0,72.51
666,2003,7,Boudh,24.0,29.9,459,367.0,72.51
667,2003,8,Boudh,23.9,29.8,380,490.0,72.51
668,2003,9,Boudh,23.3,30.1,249,570.0,72.51
669,2003,10,Boudh,20.9,29.8,233,515.0,72.51
670,2003,11,Boudh,15.8,27.8,2,490.0,72.51
671,2003,12,Boudh,13.6,25.9,22,578.0,72.51
672,2004,1,Boudh,12.4,26.200000000000003,33,382.0,72.51
673,2004,2,Boudh,15.0,28.6,9,252.0,72.51
674,2004,3,Boudh,21.200000000000003,35.5,0,357.0,72.51
675,2004,4,Boudh,25.0,38.2,38,257.0,72.51
676,2004,5,Boudh,28.5,40.8,22,226.0,72.51
677,2004,6,Boudh,26.700000000000003,36.1,174,204.0,72.51
678,2004,7,Boudh,23.9,29.700000000000003,305,377.0,72.51
679,2004,8,Boudh,24.1,30.0,307,484.0,72.51
680,2004,9,Boudh,24.200000000000003,31.0,175,483.0,72.51
681,2004,10,Boudh,20.6,29.5,108,391.0,72.51
682,2004,11,Boudh,15.5,27.5,0,324.0,72.51
683,2004,12,Boudh,12.6,26.8,0,401.0,72.51
684,2005,1,Boudh,13.6,27.5,22,244.0,72.51
685,2005,2,Boudh,17.5,31.200000000000003,12,215.0,72.51
686,2005,3,Boudh,21.5,35.7,36,253.0,72.51
687,2005,4,Boudh,25.200000000000003,38.400000000000006,16,204.0,72.51
688,2005,5,Boudh,28.4,40.7,44,177.0,72.51
689,2005,6,Boudh,29.4,38.7,161,157.0,72.51
690,2005,7,Boudh,24.3,30.1,356,252.0,72.51
691,2005,8,Boudh,24.6,30.4,259,439.0,72.51
692,2005,9,Boudh,23.6,31.1,486,549.0,72.51
693,2005,10,Boudh,21.3,30.200000000000003,138,462.0,72.51
694,2005,11,Boudh,14.7,26.700000000000003,1,346.0,72.51
695,2005,12,Boudh,11.6,25.8,1,274.0,72.51
696,2006,1,Boudh,13.0,26.8,0,168.0,72.51
697,2006,2,Boudh,17.900000000000002,31.5,0,215.0,72.51
698,2006,3,Boudh,19.9,34.2,38,250.0,72.51
699,2006,4,Boudh,24.3,37.5,31,181.0,72.51
700,2006,5,Boudh,26.200000000000003,38.5,60,194.0,72.51
701,2006,6,Boudh,26.4,35.7,225,206.0,72.51
702,2006,7,Boudh,24.700000000000003,30.5,516,311.0,72.51
703,2006,8,Boudh,23.8,29.6,546,295.0,72.51
704,2006,9,Boudh,23.8,30.6,338,352.0,72.51
705,2006,10,Boudh,22.1,31.0,29,305.0,72.51
706,2006,11,Boudh,16.6,28.6,12,335.0,72.51
707,2006,12,Boudh,13.7,27.9,0,290.0,72.51
708,2007,1,Boudh,13.9,27.700000000000003,0,123.0,72.51
709,2007,2,Boudh,16.3,29.9,73,180.0,72.51
710,2007,3,Boudh,20.4,34.6,3,175.0,72.51
711,2007,4,Boudh,25.1,38.3,16,120.0,72.51
712,2007,5,Boudh,27.5,39.900000000000006,29,122.0,72.51
713,2007,6,Boudh,26.9,36.2,199,156.0,72.51
714,2007,7,Boudh,24.9,30.700000000000003,270,231.0,72.51
715,2007,8,Boudh,24.4,30.200000000000003,393,385.0,72.51
716,2007,9,Boudh,23.4,30.1,422,291.0,72.51
717,2007,10,Boudh,21.0,30.0,51,0.0,72.51
718,2007,11,Boudh,16.0,28.0,3,297.0,72.51
719,2007,12,Boudh,13.2,27.4,1,227.0,72.51
720,2008,1,Boudh,13.5,27.4,34,126.0,72.51
721,2008,2,Boudh,14.7,28.3,39,179.0,72.51
722,2008,3,Boudh,20.6,34.800000000000004,11,161.0,72.51
723,2008,4,Boudh,24.6,37.8,22,213.0,72.51
724,2008,5,Boudh,28.4,40.7,53,213.0,72.51
725,2008,6,Boudh,25.4,34.800000000000004,406,251.0,72.51
726,2008,7,Boudh,24.1,30.0,342,671.0,72.51
727,2008,8,Boudh,23.9,29.700000000000003,333,587.0,72.51
728,2008,9,Boudh,23.4,30.1,429,320.0,72.51
729,2008,10,Boudh,21.700000000000003,30.700000000000003,12,356.0,72.51
730,2008,11,Boudh,16.5,28.5,1,356.0,72.51
731,2008,12,Boudh,14.4,28.5,0,504.0,72.51
732,2009,1,Boudh,15.4,29.3,1,496.0,72.51
733,2009,2,Boudh,18.4,32.0,0,155.0,72.51
734,2009,3,Boudh,21.5,35.7,5,171.0,72.51
735,2009,4,Boudh,26.200000000000003,39.400000000000006,1,102.0,72.51
736,2009,5,Boudh,27.6,39.900000000000006,56,85.0,72.51
737,2009,6,Boudh,28.700000000000003,38.0,89,231.0,72.51
738,2009,7,Boudh,24.0,29.9,555,303.0,72.51
739,2009,8,Boudh,24.8,30.6,313,597.0,72.51
740,2009,9,Boudh,24.6,31.3,214,518.0,72.51
741,2009,10,Boudh,20.700000000000003,29.6,55,370.0,72.51
742,2009,11,Boudh,16.400000000000002,28.4,7,382.0,72.51
743,2009,12,Boudh,13.1,27.3,0,441.0,72.51
744,2010,1,Boudh,12.5,26.4,15,223.0,72.51
745,2010,2,Boudh,17.2,30.8,3,175.0,72.51
746,2010,3,Boudh,22.8,37.0,10,191.0,72.51
747,2010,4,Boudh,27.5,40.7,6,235.0,72.51
748,2010,5,Boudh,27.700000000000003,40.0,89,123.0,72.51
749,2010,6,Boudh,27.5,36.9,222,135.0,72.51
750,2010,7,Boudh,24.5,30.4,397,268.0,72.51
751,2010,8,Boudh,24.5,30.3,328,279.0,72.51
752,2010,9,Boudh,24.200000000000003,30.9,353,202.0,72.51
753,2010,10,Boudh,21.8,30.700000000000003,98,230.0,72.51
754,2010,11,Boudh,17.8,29.8,17,360.0,72.51
755,2010,12,Boudh,12.1,26.3,27,256.0,72.51
756,2011,1,Boudh,12.0,25.9,0,116.0,72.51
757,2011,2,Boudh,16.0,29.6,34,132.0,72.51
758,2011,3,Boudh,21.200000000000003,35.4,1,127.0,72.51
759,2011,4,Boudh,22.9,36.2,21,104.0,72.51
760,2011,5,Boudh,28.1,40.400000000000006,76,115.0,72.51
761,2011,6,Boudh,25.9,35.300000000000004,228,143.0,72.51
762,2011,7,Boudh,24.700000000000003,30.5,397,209.0,72.51
763,2011,8,Boudh,23.9,29.700000000000003,391,299.0,72.51
764,2011,9,Boudh,23.5,30.3,348,207.0,72.51
765,2011,10,Boudh,21.700000000000003,30.700000000000003,17,165.0,72.51
766,2011,11,Boudh,16.1,28.1,0,197.0,72.51
767,2011,12,Boudh,13.1,27.3,0,76.0,72.51
768,2012,1,Boudh,13.2,27.1,46,38.0,72.51
769,2012,2,Boudh,16.6,30.200000000000003,0,69.0,72.51
770,2012,3,Boudh,21.200000000000003,35.4,0,60.0,72.51
771,2012,4,Boudh,25.5,38.8,46,48.0,72.51
772,2012,5,Boudh,28.8,41.2,19,80.0,72.51
773,2012,6,Boudh,29.6,38.900000000000006,190,94.0,72.51
774,2012,7,Boudh,24.4,30.200000000000003,590,123.0,72.51
775,2012,8,Boudh,24.0,29.8,341,300.0,72.51
776,2012,9,Boudh,23.8,30.5,232,318.0,72.51
777,2012,10,Boudh,20.5,30.8,30,180.0,72.51
778,2012,11,Boudh,15.6,27.6,30,146.0,72.51
779,2012,12,Boudh,13.1,27.3,0,124.0,72.51
780,2013,1,Boudh,13.5,27.4,1,63.0,72.51
781,2013,2,Boudh,16.0,29.700000000000003,6,98.0,72.51
782,2013,3,Boudh,20.9,35.2,2,108.0,72.51
783,2013,4,Boudh,24.700000000000003,37.5,33,78.0,72.51
784,2013,5,Boudh,28.8,39.5,32,78.0,72.51
785,2013,6,Boudh,25.0,34.800000000000004,339,125.0,72.51
786,2013,7,Boudh,23.8,29.8,343,252.0,72.51
787,2013,8,Boudh,23.700000000000003,29.8,186,216.0,72.51
788,2013,9,Boudh,24.200000000000003,31.1,281,195.0,72.51
789,2013,10,Boudh,21.700000000000003,29.4,189,177.0,72.51
790,2013,11,Boudh,14.3,28.3,1,245.0,72.51
791,2013,12,Boudh,12.9,26.200000000000003,0,197.0,72.51
792,2003,1,Cuttack,14.4,27.1,1,262.0,85.05
793,2003,2,Cuttack,18.4,30.9,23,184.0,85.05
794,2003,3,Cuttack,21.0,34.1,40,266.0,85.05
795,2003,4,Cuttack,25.3,37.8,6,239.0,85.05
796,2003,5,Cuttack,26.9,38.3,26,259.0,85.05
797,2003,6,Cuttack,26.4,35.6,321,264.0,85.05
798,2003,7,Cuttack,25.5,31.700000000000003,358,305.0,85.05
799,2003,8,Cuttack,25.6,31.700000000000003,418,245.0,85.05
800,2003,9,Cuttack,25.200000000000003,31.9,272,304.0,85.05
801,2003,10,Cuttack,23.6,32.0,522,262.0,85.05
802,2003,11,Cuttack,18.9,29.9,16,250.0,85.05
803,2003,12,Cuttack,15.8,27.200000000000003,25,215.0,85.05
804,2004,1,Cuttack,14.8,27.5,9,161.0,85.05
805,2004,2,Cuttack,17.6,30.1,4,152.0,85.05
806,2004,3,Cuttack,22.0,35.1,2,267.0,85.05
807,2004,4,Cuttack,24.5,37.0,99,193.0,85.05
808,2004,5,Cuttack,26.4,37.8,53,273.0,85.05
809,2004,6,Cuttack,26.3,35.6,151,328.0,85.05
810,2004,7,Cuttack,25.3,31.5,219,316.0,85.05
811,2004,8,Cuttack,25.5,31.6,303,421.0,85.05
812,2004,9,Cuttack,25.5,32.2,223,439.0,85.05
813,2004,10,Cuttack,23.4,31.8,266,302.0,85.05
814,2004,11,Cuttack,18.9,29.9,0,286.0,85.05
815,2004,12,Cuttack,15.9,28.700000000000003,0,298.0,85.05
816,2005,1,Cuttack,16.1,28.700000000000003,15,221.0,85.05
817,2005,2,Cuttack,19.4,31.9,1,193.0,85.05
818,2005,3,Cuttack,22.1,35.2,55,252.0,85.05
819,2005,4,Cuttack,24.6,37.2,43,189.0,85.05
820,2005,5,Cuttack,26.1,37.5,98,105.0,85.05
821,2005,6,Cuttack,27.6,36.8,167,98.0,85.05
822,2005,7,Cuttack,25.5,31.700000000000003,318,171.0,85.05
823,2005,8,Cuttack,26.0,32.1,297,322.0,85.05
824,2005,9,Cuttack,25.0,32.4,550,196.0,85.05
825,2005,10,Cuttack,23.5,31.9,300,144.0,85.05
826,2005,11,Cuttack,18.1,29.1,1,124.0,85.05
827,2005,12,Cuttack,14.7,27.4,0,116.0,85.05
828,2006,1,Cuttack,15.4,28.0,0,112.0,85.05
829,2006,2,Cuttack,19.5,32.0,0,164.0,85.05
830,2006,3,Cuttack,21.4,34.5,23,176.0,85.05
831,2006,4,Cuttack,24.4,36.9,38,105.0,85.05
832,2006,5,Cuttack,25.200000000000003,36.5,123,124.0,85.05
833,2006,6,Cuttack,25.6,34.800000000000004,261,247.0,85.05
834,2006,7,Cuttack,25.9,32.2,441,281.0,85.05
835,2006,8,Cuttack,25.1,31.200000000000003,684,196.0,85.05
836,2006,9,Cuttack,25.4,32.1,374,139.0,85.05
837,2006,10,Cuttack,24.5,32.9,109,230.0,85.05
838,2006,11,Cuttack,19.700000000000003,30.700000000000003,16,209.0,85.05
839,2006,12,Cuttack,16.400000000000002,29.1,0,281.0,85.05
840,2007,1,Cuttack,15.8,28.5,0,213.0,85.05
841,2007,2,Cuttack,17.900000000000002,30.5,79,199.0,85.05
842,2007,3,Cuttack,21.200000000000003,34.300000000000004,2,216.0,85.05
843,2007,4,Cuttack,24.5,37.0,44,190.0,85.05
844,2007,5,Cuttack,26.0,37.3,86,121.0,85.05
845,2007,6,Cuttack,25.700000000000003,35.0,191,178.0,85.05
846,2007,7,Cuttack,25.8,32.0,263,279.0,85.05
847,2007,8,Cuttack,25.8,31.9,445,240.0,85.05
848,2007,9,Cuttack,24.8,31.6,536,315.0,85.05
849,2007,10,Cuttack,23.6,32.0,103,253.0,85.05
850,2007,11,Cuttack,19.3,30.3,25,221.0,85.05
851,2007,12,Cuttack,15.5,28.3,0,153.0,85.05
852,2008,1,Cuttack,15.4,28.1,35,96.0,85.05
853,2008,2,Cuttack,16.6,29.1,42,130.0,85.05
854,2008,3,Cuttack,21.4,34.6,7,84.0,85.05
855,2008,4,Cuttack,24.200000000000003,36.7,57,105.0,85.05
856,2008,5,Cuttack,26.0,37.3,142,139.0,85.05
857,2008,6,Cuttack,24.4,33.7,449,145.0,85.05
858,2008,7,Cuttack,25.200000000000003,31.5,264,228.0,85.05
859,2008,8,Cuttack,25.4,31.5,379,225.0,85.05
860,2008,9,Cuttack,24.9,31.700000000000003,528,189.0,85.05
861,2008,10,Cuttack,24.1,32.5,47,210.0,85.05
862,2008,11,Cuttack,19.5,30.5,6,177.0,85.05
863,2008,12,Cuttack,16.900000000000002,29.700000000000003,0,169.0,85.05
864,2009,1,Cuttack,17.3,30.0,0,148.0,85.05
865,2009,2,Cuttack,19.9,32.5,0,117.0,85.05
866,2009,3,Cuttack,22.200000000000003,35.300000000000004,2,115.0,85.05
867,2009,4,Cuttack,25.5,38.1,0,65.0,85.05
